,site_id,planned_kiosk_type,installation_status,ppt_id,legacy_id,borough,council_district,community_board,street_address,cross_street_1,cross_street_2,ixn_corner,postcode,zoning,latitude,longitude,installation_complete,activation_complete,neighborhood_tabulation_area_nta,building_identification_number_bin,boroughblocklot_bbl,census_tract_ct,location
1181,bx-04-119157,Link1.0,Live,119157,BX-04-119157,Bronx,16,204,96 EAST 170 STREET,WALTON AVENUE,WYTHE PLACE,SE,10452,C4-4,40.839445,-73.915848,2016-06-09,2016-09-15,West Concourse,2008083.0,2028420042.0,2022102.0,"(40.839445, -73.915848)"
1182,mn-07-120392,Link1.0,Live,120392,mn-07-120392,Manhattan,7,107,234 WEST 104 STREET,BROADWAY,AMSTERDAM AVENUE,SE,10025,C1-5,40.79963,-73.96797,2016-10-14,2016-11-02,Upper West Side,1056574.0,1018750046.0,1019100.0,"(40.79963, -73.96797)"
1183,mn-10-119898,Link1.0,Live,119898,mn-10-119898,Manhattan,9,110,2690 FREDERICK DOUGLASS BOULEVARD,WEST 143 STREET,WEST 144 STREET,NE,10030,C1-4,40.821596,-73.942699,2017-01-25,2017-02-22,Central Harlem North-Polo Grounds,1060431.0,1020290001.0,1023200.0,"(40.821596, -73.942699)"
1184,bk-01-126669,Link1.0,Live,126669,bk-01-126669,Brooklyn,34,301,45 GRAHAM AVENUE,VARET STREET,COOK STREET,SW,11206,C1-4,40.702936,-73.942563,2022-10-28,2022-10-28,East Williamsburg,3071557.0,3031130017.0,3049100.0,"(40.702936, -73.942563)"
1185,bk-16-150187,Link5G_NonAd,Live,,,Brooklyn,42,316,812 THOMAS S BOYLAND STREET,THOMAS S BOYLAND STREET,AMBOY STREET,N,11212,R6,40.66062,-73.91151,2023-03-02,2024-10-30,Brownsville,3393314.0,31555010001.0,,"(40.66062, -73.91151)"
1186,qu-02-145782,Link1.0,Live,145782,LINK-018207,Queens,26,402,10-51 JACKSON AVENUE,50 AVENUE,49 AVENUE,NE,11101,C2-5,40.742631,-73.952678,2017-03-04,2017-03-22,Hunters Point-Sunnyside-West Maspeth,4000243.0,4000420028.0,4000700.0,"(40.742631, -73.952678)"
1187,mn-12-134409,Link1.0,Live,134409,LINK-002209,Manhattan,10,112,4791 BROADWAY,CUMMING STREET,ACADEMY STREET,NW,10034,C1-4,40.866152,-73.925806,2022-02-10,2022-05-18,Marble Hill-Inwood,1064947.0,1022370059.0,1029500.0,"(40.866152, -73.925806)"
1188,bx-06-119390,Link1.0,Live,119390,bx-06-119390,Bronx,15,206,426 EAST TREMONT AVENUE,PARK AVENUE,WEBSTER AVENUE,SW,10457,C4-5X,40.847406,-73.899948,2017-10-20,2018-01-12,Mount Hope,2009458.0,2029000068.0,2023100.0,"(40.847406, -73.899948)"
1189,mn-06-121447,Link1.0,Live,121447,mn-06-121447,Manhattan,2,106,459 2 AVENUE,EAST 26 STREET,EAST 25 STREET,SW,10010,C1-8A,40.739762,-73.979693,2018-05-09,2019-01-16,Murray Hill-Kips Bay,1019834.0,1009060033.0,1006600.0,"(40.739762, -73.979693)"
1190,bx-03-146043,Link1.0,Live,146043,LINK-020598,Bronx,17,203,871 BROOK AVENUE,3 AVENUE,EAST 161 STREET,NW,10451,C4-4,40.822519,-73.91069,2018-01-14,2018-04-24,Morrisania-Melrose,2001203.0,2023650029.0,2014100.0,"(40.822519, -73.91069)"
1191,bk-01-146081,Link1.0,Live,146081,LINK-021123,Brooklyn,34,301,458 UNION AVENUE,CONSELYEA STREET,METROPOLITAN AVENUE,NE,11211,C2-4,40.714191,-73.951552,2018-03-04,2018-06-13,East Williamsburg,3068630.0,3027560001.0,3050100.0,"(40.714191, -73.951552)"
1192,qu-12-160036,Link5G_NonAd,Live,,,Queens,28,412,161-11 132ND AVENUE,161ST STREET,GUY R BREWER BOULEVARD,N,11434,R6,40.67479,-73.77787,2024-05-08,2025-04-11,Springfield Gardens North,4619700.0,4122770002.0,,"(40.67479, -73.77787)"
1193,mn-03-123288,Link1.0,Live,123288,mn-03-123288,Manhattan,2,103,219 1 AVENUE,EAST 13 STREET,EAST 14 STREET,NW,10003,C1-7A,40.730833,-73.983098,2017-04-02,2017-06-14,East Village,1083488.0,1004550042.0,1004000.0,"(40.730833, -73.983098)"
1194,bk-01-160022,Link5G_Ad,Live,,,Brooklyn,34,301,135 HAVEMEYER STREET,SOUTH 1ST STREET,SOUTH 2ND STREET,SE,11211,C1-3,40.712112,-73.957148,2024-03-11,2024-06-06,North Side-South Side,3335784.0,3024090003.0,523.0,"(40.712112, -73.9571476)"
1195,qu-01-125170,Link1.0,Live,125170,qu-01-125170,Queens,22,401,21-01 BROADWAY,21 STREET,23 STREET,NE,11106,C1-3,40.76516,-73.931428,2017-03-25,2017-05-17,Astoria,4006385.0,4005540015.0,4007700.0,"(40.76516, -73.931428)"
1196,bx-01-123208,Link1.0,Live,123208,bx-01-123208,Bronx,17,201,2883 3 AVENUE,EAST 150 STREET,EAST 151 STREET,NW,10455,C4-4,40.816692,-73.916719,2017-10-06,2017-10-26,Melrose South-Mott Haven North,2001336.0,2023740001.0,2006500.0,"(40.816692, -73.916719)"
1197,mn-07-134708,Link1.0,Live,134708,mn-07-134708,Manhattan,6,107,730 COLUMBUS AVENUE,WEST 95 STREET,WEST 96 STREET,NW,10025,C1-9,40.792379,-73.96801,2018-01-26,2018-05-31,Upper West Side,1082743.0,1012260029.0,1018100.0,"(40.792379, -73.96801)"
1198,mn-08-121980,Link1.0,Live,121980,mn-08-121980,Manhattan,4,108,25 EAST 61 STREET,MADISON AVENUE,PARK AVENUE,NE,10065,C5-1,40.764821,-73.970303,2017-04-08,2017-05-31,Upper East Side-Carnegie Hill,1040850.0,1013760021.0,1011401.0,"(40.764821, -73.970303)"
1199,mn-08-120842,Link1.0,Live,120842,mn-08-120842,Manhattan,5,108,400 EAST 73 STREET,1 AVENUE,YORK AVENUE,SE,10021,C1-9,40.768374,-73.955362,2017-10-16,2018-01-03,Lenox Hill-Roosevelt Island,1045862.0,1014677501.0,1012400.0,"(40.768374, -73.955362)"
1200,mn-04-107675,Link1.0,Live,107675,mn-04-107675,Manhattan,3,104,871 8 AVENUE,WEST 52 STREET,WEST 53 STREET,MIDBLOCK,10019,C6-4,40.763803,-73.985157,2018-04-07,2018-05-21,Clinton,1025257.0,1010437501.0,1013300.0,"(40.763803, -73.985157)"
1201,mn-05-122269,Link1.0,Live,122269,mn-05-122269,Manhattan,3,105,712 6 AVENUE,WEST 23 STREET,WEST 22 STREET,SE,10010,C6-3A,40.742723,-73.9928,2018-03-18,2018-07-09,Hudson Yards-Chelsea-Flatiron-Union Square,1086050.0,1008240011.0,1005800.0,"(40.742723, -73.9928)"
1202,bk-05-145943,Link1.0,Live,145943,LINK-021919,Brooklyn,37,305,241 CRESCENT STREET,FULTON STREET,ATLANTIC AVENUE,SE,11208,C1-2,40.683506,-73.872079,2017-09-29,2017-11-21,Cypress Hills-City Line,3092798.0,3041470030.0,3118400.0,"(40.683506, -73.872079)"
1203,mn-04-139167,Link1.0,Live,139167,mn-04-139167,Manhattan,3,104,259 WEST 24 STREET,8 AVENUE,7 AVENUE,NE,10001,C6-2A,40.745924,-73.997757,2016-03-16,2016-04-07,Hudson Yards-Chelsea-Flatiron-Union Square,1014167.0,1007740001.0,1009100.0,"(40.745924, -73.99775700000001)"
1204,qu-04-145788,Link1.0,Live,145788,LINK-018037,Queens,25,404,90-20 QUEENS BOULEVARD,WOODHAVEN BOULEVARD,57 AVENUE,SW,11373,C1-2,40.733342,-73.870838,2017-03-11,2017-04-10,Elmhurst,4457337.0,4028570074.0,4047500.0,"(40.733342, -73.870838)"
1205,mn-01-137026,Link1.0,Live,137026,mn-01-137026,Manhattan,1,101,195 HUDSON STREET,DESBROSSES STREET,VESTRY STREET,SW,10013,C6-2A,40.723118,-74.008139,2017-08-05,2017-11-15,SoHo-TriBeCa-Civic Center-Little Italy,1002857.0,1002227502.0,1003900.0,"(40.723118, -74.008139)"
1206,mn-12-120650,Link1.0,Live,120650,mn-12-120650,Manhattan,10,112,1422 ST. NICHOLAS AVENUE,WEST 181 STREET,WEST 182 STREET,NE,10033,C4-4,40.849423,-73.933529,2017-12-05,2018-03-12,Washington Heights North,1063640.0,1021540001.0,1026900.0,"(40.849423, -73.933529)"
1207,qu-01-145952,Link1.0,Live,145952,LINK-019890,Queens,22,401,36-20 BROADWAY,38 STREET,37 STREET,SW,11106,C4-2A,40.759723,-73.920763,2017-09-30,2018-01-12,Astoria,4009741.0,4006470041.0,4005900.0,"(40.759723, -73.920763)"
1208,mn-06-134921,Link1.0,Live,134921,mn-06-134921,Manhattan,2,106,341 3 AVENUE,EAST 25 STREET,EAST 26 STREET,NE,10010,C2-8,40.740218,-73.981988,2018-03-18,2018-05-09,Murray Hill-Kips Bay,1019821.0,1009060001.0,1006600.0,"(40.740218, -73.981988)"
1209,mn-06-139576,Link1.0,Live,139576,mn-06-139576,Manhattan,4,106,850 3 AVENUE,3 AVENUE,LEXINGTON AVENUE,NW,10022,C6-6,40.756577,-73.97047,2018-05-19,2019-02-04,Turtle Bay-East Midtown,1036462.0,1013060033.0,1010000.0,"(40.756577, -73.97047)"
1210,mn-07-133637,Link1.0,Live,133637,mn-07-133637,Manhattan,6,107,2641 BROADWAY,WEST 100 STREET,WEST 101 STREET,NW,10025,C1-5,40.797394,-73.970011,2018-02-24,2020-11-24,Upper West Side,1056479.0,1018720010.0,1018700.0,"(40.797394, -73.970011)"
1211,si-02-125467,Link1.0,Live,125467,si-02-125467,Staten Island,50,502,2154 HYLAN BOULEVARD,MIDLAND AVENUE,ZWICKY AVENUE,SE,10306,C2-1,40.577771,-74.10231,2017-01-31,2017-02-22,New Dorp-Midland Beach,5053558.0,5036910011.0,5011202.0,"(40.577771, -74.10231)"
1212,mn-08-120996,Link1.0,Live,120996,mn-08-120996,Manhattan,4,108,1349 3 AVENUE,EAST 77 STREET,EAST 78 STREET,NE,10075,C1-9,40.773006,-73.958069,2016-07-08,2016-07-19,Lenox Hill-Roosevelt Island,1044096.0,1014320001.0,1013400.0,"(40.773006, -73.958069)"
1213,bk-01-146022,Link1.0,Live,146022,LINK-021136,Brooklyn,34,301,2 DEVOE STREET,UNION AVENUE,LORIMER STREET,SE,11211,C2-4,40.71308,-73.951285,2017-12-02,2018-02-14,North Side-South Side,3068930.0,3027670009.0,3051300.0,"(40.71308, -73.951285)"
1214,bx-07-119762,Link1.0,Live,119762,LINK-013243,Bronx,14,207,2734 JEROME AVENUE,E 196TH STREET,E KINGSBRIDGE ROAD,S,10468,C4-4,40.86908,-73.896,2022-11-05,2022-12-21,Kingsbridge Heights,2098782.0,2033170030.0,2026500.0,"(40.86908, -73.896)"
1215,bk-13-145054,Link5G_Ad,Live,145054,,Brooklyn,48,313,2928 WEST 5 STREET,NEPTUNE AVENUE,WEST BRIGHTON AVENUE,MIDBLOCK,11224,C1-2,40.57862,-73.97231,2024-06-14,2024-08-22,West Brighton,3257102.0,3072730025.0,3035400.0,"(40.57862, -73.97231)"
1216,mn-06-138042,Link1.0,Live,138042,mn-06-138042,Manhattan,2,106,392 2 AVENUE,EAST 22 STREET,EAST 23 STREET,SE,10010,C1-9A,40.737627,-73.980968,2017-03-11,2017-07-19,Gramercy,1088559.0,1009287504.0,1006400.0,"(40.737627, -73.980968)"
1217,bx-01-145916,Link1.0,Live,145916,LINK-018218,Bronx,8,201,197 LINCOLN AVENUE,EAST 137 STREET,3 AVENUE,NW,10451,M1-4/R7A,40.810159,-73.927886,2017-08-31,2018-02-22,Mott Haven-Port Morris,2000780.0,2023180022.0,2005100.0,"(40.810159, -73.927886)"
1218,qu-14-123776,Link5G_Ad,Live,,,Queens,31,414,2-29 BEACH 20TH STREET,Beach 20th Street,Fernside Place,,11691,C1-2,40.597217,-73.754459,2025-03-12,2025-07-30,Far Rockaway-Bayswater,4301264.0,4157800075.0,4099801.0,"(40.5972167, -73.7544593)"
1219,qu-02-125075,Link1.0,Live,125075,qu-02-125075,Queens,26,402,51-30 NORTHERN BOULEVARD,54 STREET,WOODSIDE AVENUE,MIDBLOCK,11377,M1-1,40.753139,-73.907454,2018-04-28,2018-06-20,Woodside,4437089.0,4011920041.0,4025500.0,"(40.753139, -73.907454)"
1220,mn-06-138030,Link1.0,Live,138030,mn-06-138030,Manhattan,4,106,203 EAST 39 STREET,3 AVENUE,QUEENS MIDTOWN TUNNEL EXIT,NE,10016,C5-3,40.748733,-73.975363,2016-05-14,2016-07-01,Turtle Bay-East Midtown,1082153.0,1009200012.0,1008800.0,"(40.748733, -73.975363)"
1221,bk-09-145751,Link1.0,Live,145751,LINK-018080,Brooklyn,35,309,897 FRANKLIN AVENUE,PRESIDENT STREET,CARROLL STREET,NE,11225,C1-3,40.668156,-73.958801,2017-02-27,2017-04-20,Crown Heights South,3033446.0,3012800001.0,3032500.0,"(40.668156, -73.958801)"
1222,qu-07-124348,Link1.0,Live,124348,LINK-013153,Queens,20,407,149-06 NORTHERN BOULEVARD,Northern Boulevard,38th Avenue,SE,11354,C2-2,40.765108,-73.817129,2022-10-22,2023-01-11,Murray Hill,4595272.0,4050177503.0,,"(40.765108, -73.817129)"
1223,mn-06-121369,Link1.0,Live,121369,mn-06-121369,Manhattan,4,106,770 2 AVENUE,EAST 41 STREET,EAST 42 STREET,NE,10017,C5-2,40.749203,-73.972507,2017-08-26,2017-12-04,Turtle Bay-East Midtown,1038650.0,1013340001.0,1008800.0,"(40.749203, -73.972507)"
1224,mn-05-122608,Link1.0,Live,122608,mn-05-122608,Manhattan,3,105,888 8 AVENUE,WEST 53 STREET,WEST 52 STREET,SE,10019,C6-4,40.763996,-73.984719,2016-10-15,2016-11-21,Midtown-Midtown South,1024825.0,1010240001.0,1013100.0,"(40.763996, -73.984719)"
1225,bk-07-125836,Link1.0,Live,125836,bk-07-125836,Brooklyn,38,307,948 3 AVENUE,EAST 36 STREET,EAST 35 STREET,NW,11232,M3-1,40.655746,-74.006549,2018-02-26,2018-05-02,Sunset Park West,3010251.0,3006910046.0,3001800.0,"(40.655746, -74.006549)"
1226,mn-07-134372,Link1.0,Live,134372,mn-07-134372,Manhattan,6,107,2721 BROADWAY,WEST 104 STREET,WEST 105 STREET,MIDBLOCK,10025,C1-5,40.800093,-73.968295,2017-12-06,2018-09-19,Upper West Side,1056583.0,1018760007.0,1019100.0,"(40.800093, -73.968295)"
1227,mn-04-136691,Link1.0,Live,136691,mn-04-136691,Manhattan,3,104,505 8 AVENUE,WEST 35 STREET,WEST 36 STREET,NW,10018,M1-6,40.753107,-73.992947,2017-05-26,2017-06-30,Hudson Yards-Chelsea-Flatiron-Union Square,1013575.0,1007590037.0,1011100.0,"(40.753107, -73.992947)"
1228,mn-09-134795,Link1.0,Live,134795,mn-09-134795,Manhattan,7,109,3599 BROADWAY,WEST 148 STREET,WEST 147 STREET,SW,10031,C1-4,40.82832,-73.949299,2017-10-20,2018-03-13,Hamilton Heights,1083034.0,1020940036.0,1023300.0,"(40.82832, -73.949299)"
1229,mn-06-121502,Link1.0,Live,121502,mn-06-121502,Manhattan,2,106,489 3 AVENUE,EAST 33 STREET,EAST 34 STREET,NE,10016,C1-9,40.745116,-73.978416,2016-02-06,2016-02-19,Murray Hill-Kips Bay,1020103.0,1009140001.0,1007000.0,"(40.745116, -73.978416)"
1230,mn-12-120658,Link1.0,Live,120658,mn-12-120658,Manhattan,10,112,1463 ST. NICHOLAS AVENUE,WEST 183 STREET,WEST 184 STREET,NW,10033,C1-4,40.850683,-73.93287,2017-12-05,2018-04-18,Washington Heights North,1063959.0,1021650069.0,1027100.0,"(40.850683, -73.93287)"
1231,mn-07-133488,Link1.0,Live,133488,mn-07-133488,Manhattan,6,107,121 WEST 67 STREET,BROADWAY,AMSTERDAM AVENUE,NW,10023,C4-7,40.774894,-73.982571,2016-04-16,2016-07-19,Lincoln Square,1028850.0,1011390014.0,1015300.0,"(40.774894, -73.982571)"
1232,qu-12-128738,Link5G_Ad,Live,128738,35090,Queens,24,412,147-14 HILLSIDE AVENUE,Sutphin Blvd,148 ST,MIDBLOCK,11435,C4-4A,40.705819,-73.809058,2023-02-24,2023-04-28,Jamaica,4207080.0,4096920060.0,4023800.0,"(40.705819, -73.809058)"
1233,mn-08-121137,Link1.0,Live,121137,mn-08-121137,Manhattan,4,108,22 EAST 65 STREET,MADISON AVENUE,5 AVENUE,SW,10065,C5-1,40.767364,-73.968865,2017-01-21,2017-04-17,Upper East Side-Carnegie Hill,1041093.0,1013790059.0,1012200.0,"(40.767364, -73.968865)"
1234,bx-01-146065,Link1.0,Live,146065,LINK-020599,Bronx,17,201,844 ST. ANN'S AVENUE,EAST 161 STREET,EAST 159 STREET,SE,10456,M1-1,40.822338,-73.909427,2018-03-04,2018-04-19,Melrose South-Mott Haven North,2004358.0,2026190010.0,2007100.0,"(40.822338, -73.909427)"
1235,mn-12-139589,Link1.0,Live,139589,mn-12-139589,Manhattan,10,112,601 WEST 178 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,SW,10033,C1-4,40.847513,-73.935363,2017-12-06,2018-03-09,Washington Heights South,1079920.0,1021620001.0,1026300.0,"(40.847513, -73.935363)"
1236,mn-02-133446,Link1.0,Live,133446,mn-02-133446,Manhattan,2,102,835 BROADWAY,EAST 13 STREET,EAST 12 STREET,SW,10003,C6-1,40.733892,-73.991056,2016-10-29,2016-11-18,West Village,1080130.0,1005647501.0,1006100.0,"(40.733892, -73.991056)"
1237,bk-02-145793,Link1.0,Live,145793,LINK-018071,Brooklyn,35,302,464 GRAND AVENUE,FULTON STREET,LEFFERTS PLACE,NW,11238,C2-4,40.6822,-73.961648,2017-03-06,2017-05-19,Clinton Hill,3057641.0,3020140033.0,3020100.0,"(40.6822, -73.961648)"
1238,bk-06-126514,Link1.0,Live,126514,bk-06-126514,Brooklyn,39,306,248 FLATBUSH AVENUE,ST MARKS AVENUE,PROSPECT PLACE,SW,11217,C2-4,40.679639,-73.974371,2017-11-03,2018-01-16,Prospect Heights,3018773.0,3009360012.0,3016100.0,"(40.679639, -73.974371)"
1239,mn-04-133655,Link1.0,Live,133655,mn-04-133655,Manhattan,3,104,252 8 AVENUE,WEST 23 STREET,WEST 22 STREET,SE,10011,C2-7A,40.745039,-73.998529,2017-05-26,2017-06-20,Hudson Yards-Chelsea-Flatiron-Union Square,1014140.0,1007720083.0,1009100.0,"(40.745039, -73.998529)"
1240,mn-05-121967,Link1.0,Live,121967,mn-05-121967,Manhattan,4,105,41 EAST 53 STREET,MADISON AVENUE,PARK AVENUE,NE,10022,C5-3,40.759712,-73.974008,2017-03-18,2017-05-11,Midtown-Midtown South,1035728.0,1012890021.0,1010200.0,"(40.759712, -73.974008)"
1241,mn-06-121770,Link1.0,Live,121770,mn-06-121770,Manhattan,4,106,1063 2 AVENUE,EAST 56 STREET,EAST 57 STREET,NW,10022,C1-9,40.758777,-73.96584,2018-05-12,2019-03-28,Turtle Bay-East Midtown,1090233.0,1013307502.0,1010800.0,"(40.758777, -73.96584)"
1242,mn-03-138878,Link1.0,Live,138878,mn-03-138878,Manhattan,2,103,80 1 AVENUE,EAST 4 STREET,EAST 5 STREET,NE,10009,C2-5,40.725291,-73.986842,2017-08-26,2017-10-25,East Village,1077561.0,1004320001.0,1003200.0,"(40.725291, -73.986842)"
1243,mn-07-121275,Link1.0,Live,121275,mn-07-121275,Manhattan,6,107,454 COLUMBUS AVENUE,WEST 82 STREET,WEST 81 STREET,SW,10024,C1-8A,40.783825,-73.974249,2018-02-09,2018-04-04,Upper West Side,1032052.0,1012127501.0,1016500.0,"(40.783825, -73.974249)"
1244,bx-05-159986,Link5G_Ad,Live,,,Bronx,14,205,117A FEATHERBED LANE,NELSON AVE,FEATHERBED LANE,SW,10452,C1-4,40.84628,-73.9193,2023-12-19,2024-03-14,University Heights-Morris Heights,,2028760001.0,,"(40.84628, -73.9193)"
1245,bk-07-125917,Link1.0,Live,125917,bk-07-125917,Brooklyn,38,307,620 5 AVENUE,17 STREET,18 STREET,NW,11215,C2-4,40.66355,-73.991246,2017-09-23,2018-01-16,Park Slope-Gowanus,3009000.0,3006310046.0,3014300.0,"(40.66355, -73.991246)"
1246,mn-07-121346,Link1.0,Live,121346,mn-07-121346,Manhattan,6,107,2060 BROADWAY,WEST 71 STREET,WEST 72 STREET,NE,10023,C4-6A,40.777921,-73.981853,2017-01-27,2017-02-27,Lincoln Square,1029873.0,1011430001.0,1015700.0,"(40.777921, -73.981853)"
1247,qu-07-103162,Link5G_Ad,Live,103162,35021,Queens,20,407,4228 MAIN STREET,Main Street,Saul Street,N,11355,C1-2,40.75423,-73.82805,2022-10-13,2024-04-09,Flushing,4115413.0,4051220029.0,,"(40.75423, -73.82805)"
1248,mn-05-138316,Link1.0,Live,138316,mn-05-138316,Manhattan,2,105,51 EAST 26 STREET,PARK AVENUE SOUTH,MADISON AVENUE,NW,10010,C5-3,40.742322,-73.985381,2019-05-15,2021-06-02,Hudson Yards-Chelsea-Flatiron-Union Square,1016880.0,1008560024.0,1005600.0,"(40.742322, -73.985381)"
1249,bx-05-113539,Link1.0,Live,113539,bx-05-113539,Bronx,14,205,70 WEST BURNSIDE AVENUE,HARRISON AVENUE,UNIVERSITY AVENUE,SW,10453,C1-4,40.854346,-73.910218,2016-12-06,2017-01-17,University Heights-Morris Heights,2008556.0,2028680139.0,2024300.0,"(40.854346, -73.910218)"
1250,bk-06-145895,Link1.0,Live,145895,LINK-021509,Brooklyn,39,306,615 CARROLL STREET,5 AVENUE,4 AVENUE,NW,11215,C1-4,40.675254,-73.981469,2017-07-27,2017-09-11,Park Slope-Gowanus,3259252.0,3009590084.0,3013300.0,"(40.675254, -73.981469)"
1251,mn-05-123077,Link1.0,Live,123077,mn-05-123077,Manhattan,2,105,100 EAST 22 STREET,PARK AVENUE,LEXINGTON AVENUE,SE,10010,C6-4A,40.739409,-73.986712,2017-03-11,2017-08-07,Gramercy,1018009.0,1008770089.0,1006800.0,"(40.739409, -73.986712)"
1252,bk-03-145830,Link1.0,Live,145830,LINK-019363,Brooklyn,36,303,517 NOSTRAND AVENUE,HERKIMER STREET,HERKIMER PLACE,SE,11216,C4-5D,40.679485,-73.949522,2017-03-31,2017-04-28,Crown Heights North,3000000.0,3018670018.0,3024700.0,"(40.679485, -73.949522)"
1253,mn-04-134628,Link1.0,Live,134628,mn-04-134628,Manhattan,3,104,675 6 AVENUE,WEST 22 STREET,WEST 21 STREET,SE,10010,C6-2A,40.742126,-73.993522,2017-10-28,2018-07-06,Hudson Yards-Chelsea-Flatiron-Union Square,1014774.0,1007970037.0,1008700.0,"(40.742126, -73.993522)"
1254,qu-04-136657,Link1.0,Live,136657,qu-04-136657,Queens,21,404,94-26 ROOSEVELT AVENUE,95 STREET,94 STREET,SW,11372,C2-4,40.748878,-73.871463,2017-07-22,2017-09-08,Elmhurst,4311592.0,4015890096.0,4046500.0,"(40.748878, -73.871463)"
1255,mn-09-111652,Link1.0,Live,111652,mn-09-111652,Manhattan,7,109,3480 BROADWAY,WEST 142 STREET,WEST 143 STREET,NE,10031,C1-4,40.824559,-73.951597,2016-05-27,2016-10-06,Hamilton Heights,1061843.0,1020740001.0,1022900.0,"(40.824559, -73.951597)"
1256,mn-07-136376,Link1.0,Live,136376,mn-07-136376,Manhattan,6,107,620 COLUMBUS AVENUE,WEST 90 STREET,WEST 91 STREET,NW,10024,C1-9,40.789263,-73.970284,2018-02-14,2018-04-11,Upper West Side,1032490.0,1012210029.0,1017700.0,"(40.789263, -73.970284)"
1257,bk-08-145991,Link1.0,Live,145991,LINK-018097,Brooklyn,35,308,658 FRANKLIN AVENUE,ST MARKS AVENUE,PROSPECT PLACE,NW,11238,C2-4,40.675745,-73.956212,2017-11-10,2018-03-12,Crown Heights North,3028671.0,3011560051.0,3030500.0,"(40.675745, -73.956212)"
1258,qu-12-151804,Link5G_Ad,Live,,,Queens,27,412,180-01 LINDEN BOULEVARD,180TH STREET,NEWBURG STREET,N,11434,C2-2,40.692301,-73.766565,2022-09-07,2023-04-12,St. Albans,,4103150096.0,424.0,"(40.692301, -73.766565)"
1259,qu-13-160083,Link5G_NonAd,Live,,,Queens,23,413,81-51 261 STREET,262nd ST,261st ST,S,11004,R2A,40.74515,-73.70943,2025-02-11,2025-04-15,Glen Oaks-Floral Park-New Hyde Park,4177641.0,4087170001.0,,"(40.74515, -73.70943)"
1260,bx-07-119685,Link5G_Ad,Live,,,Bronx,11,207,3500 JEROME AVENUE,EAST GUN HILL ROAD,EAST 212 STREET,,10467,C1-3,40.882786,-73.881014,2024-05-16,2024-06-27,Norwood,2017790.0,2033280008.0,2043100.0,"(40.8827861, -73.8810142)"
1261,bk-16-155175,Link1.0,Live,155175,LINK-025025,Brooklyn,41,316,1642 PITKIN AVENUE,BRISTOL STREET,CHESTER STREET,SE,11212,C4-3,40.669368,-73.912433,2022-06-02,2022-09-15,Brownsville,3080741.0,3034980001.0,924.0,"(40.669368, -73.912433)"
1262,qu-10-160023,Link5G_NonAd,Live,,,Queens,28,410,133-40 131 STREET,135th Ave,133rd Ave,W,11420,R3-2,40.66826,-73.80791,2024-03-12,2025-04-16,South Ozone Park,4256188.0,4117900001.0,,"(40.66826, -73.80791)"
1263,qu-06-145955,Link1.0,Live,145955,LINK-019773,Queens,29,406,107-15 70 ROAD,AUSTIN STREET,QUEENS BOULEVARD,MIDBLOCK,11375,C4-4A,40.721177,-73.845607,2017-09-30,2018-01-16,Forest Hills,4077480.0,4032380014.0,4071100.0,"(40.721177, -73.845607)"
1264,mn-05-122204,Link1.0,Live,122204,mn-05-122204,Manhattan,4,105,3 WEST 44 STREET,5 AVENUE,6 AVENUE,NW,10036,C5-3,40.754953,-73.980193,2017-02-11,2017-04-14,Midtown-Midtown South,1034227.0,1012607503.0,1009600.0,"(40.754953, -73.980193)"
1265,mn-07-107814,Link1.0,Live,107814,mn-07-107814,Manhattan,6,107,2350 BROADWAY,WEST 86 STREET,WEST 85 STREET,SE,10024,C4-6A,40.788002,-73.976551,2016-07-22,2016-08-10,Upper West Side,1033133.0,1012330016.0,1017100.0,"(40.788002, -73.976551)"
1266,mn-11-120229,Link1.0,Live,120229,mn-11-120229,Manhattan,8,111,2105 3 AVENUE,EAST 115 STREET,EAST 116 STREET,NE,10029,C4-4D,40.797303,-73.940337,2016-02-22,2016-03-22,East Harlem North,1052515.0,1016650001.0,1018800.0,"(40.797303, -73.940337)"
1267,qu-03-125359,Link1.0,Live,125359,qu-03-125359,Queens,25,403,82-01 37 AVENUE,82 STREET,83 STREET,NE,11372,C4-3,40.749829,-73.884155,2017-08-19,2017-11-08,Jackson Heights,4035816.0,4014560041.0,4028300.0,"(40.749829, -73.884155)"
1268,mn-06-133339,Link1.0,Live,133339,mn-06-133339,Manhattan,2,106,165 3 AVENUE,EAST 15 STREET,EAST 16 STREET,NE,10003,C1-9A,40.734473,-73.986175,2016-01-08,2016-01-19,Gramercy,1019531.0,1008970035.0,1004800.0,"(40.734473, -73.986175)"
1269,bx-05-119599,Link1.0,Live,119599,LINK-011541,Bronx,14,205,66 EAST TREMONT AVENUE,EAST 177 STREET,E TREMONT AVENUE,SW,10453,C1-4,40.850709,-73.907732,2022-02-23,2022-04-13,Mount Hope,2096588.0,2028060007.0,2023301.0,"(40.850709, -73.907732)"
1270,bk-02-135003,Link1.0,Live,135003,bk-02-135003,Brooklyn,33,302,156 LAWRENCE STREET,FULTON STREET,WILLOUGHBY STREET,NW,11201,C6-4.5,40.691234,-73.986384,2017-02-17,2017-04-20,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3000399.0,3001510040.0,3001100.0,"(40.691234, -73.986384)"
